numero_radicado;fecha_asignacion;cod_dependencia;nombre_dependencia;nro_noticia_orfeo
20250090016832;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250140011661;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20258870045632;20/02/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250140021452;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20255980051055;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202548873
20250370050021;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20258870007511;20/02/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250060024865;20/02/2025;6;SECCIONAL CALI;
20256110003625;20/02/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20258870007521;20/02/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20258150045642;20/02/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202515230
20251190007092;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202551497
20250140021462;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20258870007531;20/02/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20257420004501;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20250370050031;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250030005135;20/02/2025;3;DIRECCION SECCIONAL CAQUETA;
20258870045652;20/02/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20258870007541;20/02/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20258870007551;20/02/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250020010082;20/02/2025;2;DIRECCIÓN SECCIONAL META;
20250370050041;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20257420004511;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20250030006192;20/02/2025;3;DIRECCION SECCIONAL CAQUETA;
20258870007561;20/02/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20258870045662;20/02/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250140011671;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20258870007571;20/02/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250370050051;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250030006202;20/02/2025;3;DIRECCION SECCIONAL CAQUETA;
20253160003925;20/02/2025;205;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - CALDAS;
20256110003635;20/02/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20258870045672;20/02/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250140011681;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250230007275;20/02/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250240005401;20/02/2025;24;DIRECCION SECCIONAL NARIÑO;
20250370050061;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20258870007581;20/02/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250140017535;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250060040622;20/02/2025;6;SECCIONAL CALI;
20258870045682;20/02/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20255980051065;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202555344
20250190007721;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20250140011691;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250060032711;20/02/2025;6;SECCIONAL CALI;
20250060024875;20/02/2025;6;SECCIONAL CALI;
20250240005411;20/02/2025;24;DIRECCION SECCIONAL NARIÑO;
20258870045692;20/02/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250280002955;20/02/2025;28;SECCION DE ATENCION AL USUARIO INTERV. TEMPRANA Y ASIGN. ESPE.-CUND;
20250140011701;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250190007731;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20256110003645;20/02/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250140021472;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250060040632;20/02/2025;6;SECCIONAL CALI;
20250200009395;20/02/2025;20;DIRECCION SECCIONAL HUILA;410016000586202512696
20255980051075;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202555387
20250250021565;20/02/2025;25;DIRECCION SECCIONAL BOYACA;
20250140011711;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20258870045702;20/02/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250210002492;20/02/2025;21;DIRECCION SECCIONAL CHOCO;
20250060040642;20/02/2025;6;SECCIONAL CALI;
20250090016842;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20253150004492;20/02/2025;555;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - QUINDIO;630016001247202510011
20250190007741;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20250190007751;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20250140011721;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250060040652;20/02/2025;6;SECCIONAL CALI;
20256110003655;20/02/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20255980051085;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016099069202512913
20250250021575;20/02/2025;25;DIRECCION SECCIONAL BOYACA;
20250060040662;20/02/2025;6;SECCIONAL CALI;
20255980051095;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202547708
20250190005492;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20250060024885;20/02/2025;6;SECCIONAL CALI;
20250200021242;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20250040007831;20/02/2025;4;DIRECCION SECCIONAL CORDOBA;
20257390045712;20/02/2025;28;SECCION DE ATENCION AL USUARIO INTERV. TEMPRANA Y ASIGN. ESPE.-CUND;110016000052202548286
20250060040672;20/02/2025;6;SECCIONAL CALI;
20250140011731;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250190007761;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20250200021252;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20250370023262;20/02/2025;71;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - MEDELLIN;
20250040006492;20/02/2025;4;DIRECCION SECCIONAL CORDOBA;
20252800003422;20/02/2025;280;SECCIONAL CASANARE;
20250140001794;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250140011741;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250090016852;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;680016000160202516163
20250240010865;20/02/2025;24;DIRECCION SECCIONAL NARIÑO;
20250020007961;20/02/2025;2;DIRECCIÓN SECCIONAL META;
20250250021585;20/02/2025;25;DIRECCION SECCIONAL BOYACA;
20255980051105;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202542325
20250210002502;20/02/2025;21;DIRECCION SECCIONAL CHOCO;
20250190007771;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20250190007781;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20250090016862;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;680016000160202515981
20250140011751;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250200021262;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20250040006502;20/02/2025;4;DIRECCION SECCIONAL CORDOBA;
20250030006212;20/02/2025;3;DIRECCION SECCIONAL CAQUETA;
20250090016872;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;680016000160202515875
20257420004521;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20250200021272;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20256110003665;20/02/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250230007285;20/02/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250140011761;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250200021282;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20250040006512;20/02/2025;4;DIRECCION SECCIONAL CORDOBA;
20250190007791;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20250090016882;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;680016000160202515880
20250200021292;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20250250005881;20/02/2025;25;DIRECCION SECCIONAL BOYACA;
20250190007801;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20250140011771;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250030006222;20/02/2025;3;DIRECCION SECCIONAL CAQUETA;
20250250021595;20/02/2025;25;DIRECCION SECCIONAL BOYACA;152386000213202510438
20258150045722;20/02/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202515234
20250250021605;20/02/2025;25;DIRECCION SECCIONAL BOYACA;
20250200021302;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20250230007295;20/02/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250090016892;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250250021615;20/02/2025;25;DIRECCION SECCIONAL BOYACA;
20255980051115;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202564915
20250190007811;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20255980051125;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202547790
20250060040682;20/02/2025;6;SECCIONAL CALI;
20258150045732;20/02/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202515182
20250090016902;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250030006232;20/02/2025;3;DIRECCION SECCIONAL CAQUETA;
20256110003675;20/02/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250060040692;20/02/2025;6;SECCIONAL CALI;
20250190007821;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20250200021312;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20250060024895;20/02/2025;6;SECCIONAL CALI;
20257640000851;20/02/2025;764;DIRECCION SECCIONAL PUTUMAYO;
20250060040702;20/02/2025;6;SECCIONAL CALI;
20255210007982;20/02/2025;924;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOLIVAR;130016001128202514551
20250200021322;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20250190007831;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20250200021332;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20250250021625;20/02/2025;25;DIRECCION SECCIONAL BOYACA;
20250370050071;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20257420004531;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20251190007112;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202549801
20252800003432;20/02/2025;280;SECCIONAL CASANARE;
20250250005891;20/02/2025;25;DIRECCION SECCIONAL BOYACA;
20250370050081;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20258170004005;20/02/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202515044
20257420004541;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20250200021342;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20257420002295;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20255980051135;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202555447
20250370050091;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250200021352;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20256110003685;20/02/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250190005502;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20250020010092;20/02/2025;2;DIRECCIÓN SECCIONAL META;
20250060040712;20/02/2025;6;SECCIONAL CALI;
20250140001804;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20257420006132;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20257470045742;20/02/2025;747;SECCIONAL VALLE DEL CAUCA;
20255980051145;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202541350
20251190007122;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202547020
20259240002135;20/02/2025;924;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOLIVAR;130016001128202514552
20250060024905;20/02/2025;6;SECCIONAL CALI;
20250370050101;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20257420006142;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20255210008002;20/02/2025;924;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOLIVAR;130016001128202514554
20250030006242;20/02/2025;3;DIRECCION SECCIONAL CAQUETA;
20258150045752;20/02/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202515165
20250140011781;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250250021635;20/02/2025;25;DIRECCION SECCIONAL BOYACA;
20257640000861;20/02/2025;764;DIRECCION SECCIONAL PUTUMAYO;
20256110003695;20/02/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250090016912;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;680016000160202515845
20257420006152;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20250190007841;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20255980051155;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202527309
20250370050111;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250140021482;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250230003682;20/02/2025;23;DIRECCION SECCIONAL MAGDALENA;
20257640000871;20/02/2025;764;DIRECCION SECCIONAL PUTUMAYO;
20258150045762;20/02/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202515237
20250140011791;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20253160003935;20/02/2025;205;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - CALDAS;
20250100004172;20/02/2025;10;DIRECCION SECCIONAL CAUCA;
20257640000881;20/02/2025;764;DIRECCION SECCIONAL PUTUMAYO;
20250060040722;20/02/2025;6;SECCIONAL CALI;
20258150045772;20/02/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202515143
20250140011801;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20255210004941;20/02/2025;521;VENTANILLA UNICA DE CORRESPONDENCIA - BOLIVAR;
20250370050121;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250060024915;20/02/2025;6;SECCIONAL CALI;
20252800003442;20/02/2025;280;SECCIONAL CASANARE;
20254320045782;20/02/2025;432;DIRECCION SECCIONAL ARAUCA;
20250060040732;20/02/2025;6;SECCIONAL CALI;
20250200009405;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20250140011811;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250370050131;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250240010875;20/02/2025;24;DIRECCION SECCIONAL NARIÑO;
20257640000891;20/02/2025;764;DIRECCION SECCIONAL PUTUMAYO;
20250060040742;20/02/2025;6;SECCIONAL CALI;
20250060032721;20/02/2025;6;SECCIONAL CALI;
20258150045792;20/02/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202515173
20250060024925;20/02/2025;6;SECCIONAL CALI;
20250240010885;20/02/2025;24;DIRECCION SECCIONAL NARIÑO;
20250140011821;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250370050141;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20258150045802;20/02/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202515179
20255210004951;20/02/2025;521;VENTANILLA UNICA DE CORRESPONDENCIA - BOLIVAR;
20256110003705;20/02/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20259240002145;20/02/2025;924;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOLIVAR;130016001128202514565
20250190007851;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20250140011831;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250230007305;20/02/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250090018351;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20253160002041;20/02/2025;316;VENTANILLA UNICA DE CORRESPONDENCIA - CALDAS;
20250250021645;20/02/2025;25;DIRECCION SECCIONAL BOYACA;
20250370050151;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250370050161;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250140011841;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20256110001173;20/02/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250250005901;20/02/2025;25;DIRECCION SECCIONAL BOYACA;
20250140021492;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250370050171;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20255980051165;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202555478
20250370050181;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250040006522;20/02/2025;4;DIRECCION SECCIONAL CORDOBA;
20250090016922;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20256110001183;20/02/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250250021655;20/02/2025;25;DIRECCION SECCIONAL BOYACA;
20250060040752;20/02/2025;6;SECCIONAL CALI;
20250140011851;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20256110003715;20/02/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250060040762;20/02/2025;6;SECCIONAL CALI;
20250140021502;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20256110001193;20/02/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250250021665;20/02/2025;25;DIRECCION SECCIONAL BOYACA;
20250140017545;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250060024935;20/02/2025;6;SECCIONAL CALI;
20250140011861;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250140011871;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20252800000463;20/02/2025;280;SECCIONAL CASANARE;
20250370050191;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250140021512;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250090016932;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250200021362;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20250140011881;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20256110001203;20/02/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20258150045812;20/02/2025;817;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - ATLANTICO;080016001257202515228
20250370050201;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250200021372;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20259240002155;20/02/2025;924;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOLIVAR;130016001128202514810
20250230007315;20/02/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250250005911;20/02/2025;25;DIRECCION SECCIONAL BOYACA;
20250140021522;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20253160002051;20/02/2025;316;VENTANILLA UNICA DE CORRESPONDENCIA - CALDAS;
20250140011891;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20253160003945;20/02/2025;205;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - CALDAS;
20250370050211;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250140011901;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250190005512;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20250090016942;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250370050221;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250090016952;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250140011911;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20257420004551;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20257640045822;20/02/2025;764;DIRECCION SECCIONAL PUTUMAYO;
20250090016962;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20253160002061;20/02/2025;316;VENTANILLA UNICA DE CORRESPONDENCIA - CALDAS;
20250140017555;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20255980051175;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202546099
20250370050231;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250090016972;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250140011921;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250370050241;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20257420004561;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20250190005522;20/02/2025;19;DIRECCION SECCIONAL CESAR;
20250090016982;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060040772;20/02/2025;6;SECCIONAL CALI;
20250140011931;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250060024945;20/02/2025;6;SECCIONAL CALI;
20250370050251;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250060032731;20/02/2025;6;SECCIONAL CALI;
20257420004571;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20250060024955;20/02/2025;6;SECCIONAL CALI;
20250090016992;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250140011941;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250240010895;20/02/2025;24;DIRECCION SECCIONAL NARIÑO;520016099032202514091
20250370050261;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20255980051185;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202546361
20255980051195;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202546163
20250370050271;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250140021532;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250230007325;20/02/2025;23;DIRECCION SECCIONAL MAGDALENA;
20250090018361;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20257420004581;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20250250005921;20/02/2025;25;DIRECCION SECCIONAL BOYACA;
20250140011951;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250240010905;20/02/2025;24;DIRECCION SECCIONAL NARIÑO;
20250200021382;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20250040006532;20/02/2025;4;DIRECCION SECCIONAL CORDOBA;
20250370050281;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250140021542;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20252800003452;20/02/2025;280;SECCIONAL CASANARE;
20257420004591;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20250100001601;20/02/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20259240002165;20/02/2025;924;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOLIVAR;130016001128202514056
20250090018371;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250030005145;20/02/2025;3;DIRECCION SECCIONAL CAQUETA;
20250060040782;20/02/2025;6;SECCIONAL CALI;
20250140011961;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250100008835;20/02/2025;10;DIRECCION SECCIONAL CAUCA;
20250370050291;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250020007971;20/02/2025;2;DIRECCIÓN SECCIONAL META;
20250210002512;20/02/2025;21;DIRECCION SECCIONAL CHOCO;
20257420004601;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20255980051205;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202546404
20250370050301;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20250140011971;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250370050311;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20257420004611;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20258870045832;20/02/2025;887;DIRECCION SECCIONAL NORTE DE SANTANDER;
20250090017002;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;680016000160202515855
20250370050321;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20257420004621;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20250370050331;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20256110003725;20/02/2025;611;SUBDIRECCION DE GESTION DOCUMENTAL;
20250200021392;20/02/2025;20;DIRECCION SECCIONAL HUILA;
20250140017565;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250240007672;20/02/2025;24;DIRECCION SECCIONAL NARIÑO;
20257420002305;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20250370050341;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20257420004631;20/02/2025;742;DIRECCION SECCIONAL MAGDALENA MEDIO;
20253180005162;20/02/2025;395;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - PEREIRA;660016000036202511201
20250140011981;20/02/2025;14;DIRECCION SECCIONAL TOLIMA;
20250250021675;20/02/2025;25;DIRECCION SECCIONAL BOYACA;
20250090017012;20/02/2025;9;DIRECCIÓN SECCIONAL SANTANDER;
20250060024965;20/02/2025;6;SECCIONAL CALI;
20250370050351;20/02/2025;37;VENTANILLA UNICA DE CORRESPONDENCIA-MEDELLIN;
20255980051215;20/02/2025;598;MESA DE CREACIÓN DE NOTICIAS CRIMINALES - BOGOTA;110016000052202546547
